,Def Pass Rank,CMP_def,ATT_def,CMP%_def,PYA,PYPA_def,PYPG_def,TD_pass_def,INT_def,SCK_def,Def Rec Rank,REC_def,RY_def,YP_def,RYPG_def,TD_rec_def,FUM_def,FL_def,Def Rush Rank,ATT_rush_def,RY_rush_def,YPC_def,RYPG_rush_def,TD_def,FUM_rush_def,FL_rush_def,Off Pass Rank,ATT_off,CMP_off,CMP%_off,PY,PYPA_off,PYPG_off,TD_pass_off,INT_off,SCK_off,Off Rec Rank,REC_off,RY_off,YP_off,RYPG_off,TD_rec_off,FUM_off,FL_off,Off Rush Rank,ATT_rush_off,RY_rush_off,YPC_off,RYPG_rush_off,TD_off,FUM_rush_off,FL_rush_off,Kick Rank,FGM,FGA,FG%,FG%_Missing,XPA,XPM,XP%,XP%_Missing,Punt Rank,PUNTS,PYDS,PYPG,PYPG_Missing,PB,PR,PRYDS,PRYPG,PRYPG_Missing,Return Rank,KR,KRYDS,KRYPG,KRYPG_Missing,KRLNG,KRT,PR_return,PRYDS_return,PRYPG_return,PRYPG_return_Missing,PRLNG,PRT
Def Rec Rank,0.9995939273220301,0.6913822846916957,0.6277460752576935,0.3077771573221225,0.9366539907372812,0.6299065539876328,0.9366539907372812,0.4853212149300069,0.10471896782858608,-0.23205647508583888,1.0,0.6913822846916957,0.9366539907372812,0.6299676279483667,0.9366539907372812,0.4853212149300069,0.019959104789596966,0.09492740974523645,-0.27648699204860366,-0.2663889242842779,-0.3069200543253723,-0.19890797327078924,-0.3069200543253723,-0.0494148348614044,0.019959104789596966,0.09492740974523645,0.012115257786835918,-0.01838382646341324,-0.006445473710896776,0.021816948548718042,0.012512067469160702,0.03157035794012183,0.012512067469160702,0.1871520231834463,-0.06102977205418393,0.015136958341775477,0.013160565473356596,-0.006445473710896776,0.012512067469160702,0.031223377091201467,0.012512067469160702,0.1871520231834463,-0.006221237221416371,-0.046580038133756795,0.013754237610130095,-0.0811089888954597,0.02527869020939513,0.12104800793349174,0.02527869020939513,0.02739967134541988,-0.006221237221416371,-0.046580038133756795,0.0629671378779552,-0.018150962924732224,-0.07231729896826582,0.016241671137090286,0.06747121784762938,0.13986270670870762,0.1405715112376099,0.06876182813346883,-0.046307455009273225,-0.09945914014431381,-0.011511245120799773,0.01976876166159664,0.08977136160907549,-0.00014406476394676352,-0.0703304208971006,-0.1723581451317158,-0.13004227240274274,-0.044010960990162856,0.08173008840344492,0.028092084498113973,0.05660523148904587,0.05702376232728943,0.06328890020445613,-0.04188840091010018,0.07447293848981935,0.05179892072457738,-0.011745839805381346,-0.024071072700005518,-0.030022073685930992,0.06434221428617498,-0.042179230882898704,-0.0014364482091704337
REC_def,0.6908250021722219,1.0,0.887651490603344,0.46641997320586615,0.7559858499816701,0.1420533420018494,0.7559858499816701,0.32232071462258793,0.07752318653052526,0.004870016891657762,0.6913822846916957,1.0,0.7559858499816701,0.14211821951837159,0.7559858499816701,0.3223207146225879,0.013448404069296012,0.08601616138819881,-0.4086427041148386,-0.41553802542499085,-0.4288268234256649,-0.25715998614157026,-0.4288268234256649,-0.14132266454749376,0.013448404069296012,0.08601616138819881,-0.013274358624378086,-0.10834011059150676,-0.08888390585748213,0.01769518599906616,0.02058321194803385,0.13260975102711445,0.02058321194803385,0.14151386948585173,-0.10408759204958692,-0.04490002969566345,-0.011076010727576269,-0.08888390585748213,0.02058321194803385,0.13245997552500577,0.02058321194803385,0.14151386948585173,0.008429107498236482,-0.01762226125319313,-0.0107485163496503,-0.08693129737564963,0.005072996253206592,0.10416829474855711,0.005072996253206592,0.08137224739875058,0.008429107498236482,-0.01762226125319313,0.028262676182330394,-0.0035543356482743145,-0.038585357900023314,-0.014110915406271567,0.06070200984203489,0.16388567581662977,0.166688598897296,0.07347839313306198,-0.049150310721390277,-0.07221888114549375,0.030508781855642104,0.04903559753205635,0.04912182079861689,0.027951601734251985,-0.08139050605799555,-0.0714626739163505,-0.06766794214376505,-0.035515005328004855,0.023464207218891607,0.00043054104269197213,0.06118260492982706,0.06073769497347723,0.012611321344482137,0.015121583109451399,0.05877965116176169,0.11042933156747099,0.035062438371215275,0.016495559650632725,-0.03386277856526075,0.012654251211308445,-0.018604775346371134,-0.07362654545191667
RY_def,0.9365889580317979,0.7559858499816701,0.6796225455434879,0.3468543507042756,1.0,0.6568430575208691,1.0,0.5074702603689212,0.08803137524291962,-0.22147421974371465,0.9366539907372812,0.7559858499816701,1.0,0.6568717230719898,1.0,0.5074702603689213,0.015026279747574244,0.09352825307009908,-0.30906592789930465,-0.3019142109438866,-0.3349899932711635,-0.21426781584247367,-0.3349899932711635,-0.016928979799226924,0.015026279747574244,0.09352825307009908,-0.0027029431965857366,-0.022329256879273035,-0.008391654504080024,0.02198169272155915,0.03761464345935817,0.06552424361414615,0.03761464345935817,0.1670786261057085,-0.07474677066887354,0.00023169228040286301,-0.0017004953157639087,-0.008391654504080024,0.03761464345935817,0.06531857707856119,0.03761464345935817,0.1670786261057085,-0.0044030248454263446,-0.04299842261938454,-0.01410535090537005,-0.07561749322179928,0.029752227736391308,0.1291010219900486,0.029752227736391308,0.05189700794956472,-0.0044030248454263446,-0.04299842261938454,0.04716365550378363,-0.006012374529599033,-0.05598995075151678,0.005799059393284293,0.07869029880430331,0.15074381741657467,0.14595643614204423,0.0496721150797728,-0.034510210940501614,-0.09514053670420239,-0.02569638383778706,0.004570348347694131,0.058815131767008644,0.018915533988217454,-0.07203068739573419,-0.1888733255202776,-0.1391108575990178,-0.049548491573368686,0.09553001478658632,0.007619253193334721,0.06788741124246715,0.06811193149975643,0.07056391647844469,-0.029684830071563806,0.08361366394594123,0.07259065412893304,-0.0003438963369125499,-0.010203465089672516,-0.03755426172622354,0.08080290718176271,-0.05007633727666221,-0.020507860042943492
YP_def,0.6293647226108857,0.14211821951837159,-0.07355205291183718,0.47694673775117225,0.6568717230719898,0.9999899715543694,0.6568717230719898,0.451828555408038,-0.07031659784626004,-0.3330186373314552,0.6299676279483667,0.14211821951837159,0.6568717230719898,1.0,0.6568717230719896,0.45182855540803807,-0.00310060445984702,0.039357042898103954,0.043560292578198226,0.09491299361880655,0.022059048377377127,-0.04333988974360971,0.022059048377377127,0.254007784057803,-0.00310060445984702,0.039357042898103954,0.012626499405187331,0.08490977026242891,0.07030136434940229,-0.021453281599251462,0.03050409445424135,-0.06184546502482919,0.03050409445424135,0.09770530593784489,0.03583935793533037,0.052770419819843276,0.011264767473835261,0.07030136434940229,0.03050409445424135,-0.06192437887200038,0.03050409445424135,0.09770530593784489,-0.0008650541047072652,0.005337891497655465,0.0686060383422204,-0.1322501141580759,-0.028717855270408144,0.07701601014194458,-0.028717855270408144,-0.05094778041603731,-0.0008650541047072652,0.005337891497655465,0.13020252955639125,-0.09009452247326516,-0.13891375100835157,-0.03549888081135139,0.12877422568123473,-0.008760039069058841,-0.01922539800695397,-0.04996805883432038,0.05031295554452286,-0.05837857128511372,-0.12853502409293854,-0.10463185643075812,0.025295890867888828,-0.00297569028315446,-0.029004005296000935,-0.26469513183664994,-0.1910987331192445,-0.039380940718727,0.0997706326137902,0.052315386299454716,0.0459604569656765,0.04305030737138616,0.10687285023471263,-0.10631701401465408,0.08646791599656001,0.007239612331637293,-0.051640396001252635,-0.053585679111419274,-0.024560575908069253,0.0874401005457765,-0.0742200651957567,-0.0043463652305801926
RYPG_def,0.9365889580317979,0.7559858499816701,0.6796225455434879,0.3468543507042756,1.0,0.6568430575208691,1.0,0.5074702603689212,0.08803137524291962,-0.22147421974371465,0.9366539907372812,0.7559858499816701,1.0,0.6568717230719896,1.0,0.5074702603689213,0.015026279747574244,0.09352825307009908,-0.30906592789930465,-0.3019142109438866,-0.3349899932711635,-0.21426781584247367,-0.3349899932711635,-0.016928979799226924,0.015026279747574244,0.09352825307009908,-0.0027029431965857366,-0.022329256879273035,-0.008391654504080024,0.02198169272155915,0.03761464345935817,0.06552424361414615,0.03761464345935817,0.1670786261057085,-0.07474677066887354,0.00023169228040286301,-0.0017004953157639087,-0.008391654504080024,0.03761464345935817,0.06531857707856119,0.03761464345935817,0.1670786261057085,-0.0044030248454263446,-0.04299842261938454,-0.01410535090537005,-0.07561749322179928,0.029752227736391308,0.1291010219900486,0.029752227736391308,0.05189700794956472,-0.0044030248454263446,-0.04299842261938454,0.04716365550378363,-0.006012374529599033,-0.05598995075151678,0.005799059393284293,0.07869029880430331,0.15074381741657467,0.14595643614204423,0.0496721150797728,-0.034510210940501614,-0.09514053670420239,-0.02569638383778706,0.004570348347694131,0.058815131767008644,0.018915533988217454,-0.07203068739573419,-0.1888733255202776,-0.1391108575990178,-0.049548491573368686,0.09553001478658632,0.007619253193334721,0.06788741124246715,0.06811193149975643,0.07056391647844469,-0.029684830071563806,0.08361366394594123,0.07259065412893304,-0.0003438963369125499,-0.010203465089672516,-0.03755426172622354,0.08080290718176271,-0.05007633727666221,-0.020507860042943492
TD_rec_def,0.48390150123966097,0.3223207146225879,0.20836802528826392,0.27662041108595525,0.5074702603689213,0.45188818125099045,0.5074702603689213,1.0,-0.04173373022283765,-0.1283528415784228,0.4853212149300069,0.3223207146225879,0.5074702603689213,0.45182855540803807,0.5074702603689213,1.0,-0.05171448802773465,0.014454344203968517,-0.09559853609879933,-0.14866750247791868,-0.09580604057885245,0.0012233280582425248,-0.09580604057885245,-0.17213825255074885,-0.05171448802773465,0.014454344203968517,-0.14949169410857996,0.10506361525079098,0.1194980395191076,0.05423561204808417,0.1453091545438609,0.08417756673630962,0.1453091545438609,0.21273413318200599,0.0775931319046364,0.009371183248552248,-0.14869783135332423,0.1194980395191076,0.1453091545438609,0.08421437328253867,0.1453091545438609,0.21273413318200599,0.0620842086794831,0.04818415455030816,-0.04446558521100114,-0.010427060426056746,0.07848345775632144,0.11707150239865208,0.07848345775632144,0.07028025668095324,0.0620842086794831,0.04818415455030816,0.0581949401911511,-0.05823618387963214,-0.08065130490562482,-0.044881460960479014,0.08714310279000405,0.15411425456815128,0.14072995038080544,0.05932000838014532,-0.0812052133355989,-0.09742721833906783,-0.1586476162394403,-0.12777253492802418,0.034308920888802504,0.05171268965205265,-0.057148766708632615,-0.11751371613124052,-0.11608060691379528,-0.061975035496145324,0.03247242575040853,0.03965924188818839,0.09017924951095109,0.09028994986973177,0.16787716828307944,-0.10259050249502276,0.14787017429670413,0.049648317614436936,0.04780021418319552,0.027310531563317406,-0.0501595133520776,0.0237136372930428,-0.05389481130989682,-0.054254613778832325
FUM_def,0.020730922539885004,0.013448404069296012,0.029632512212523936,-0.023098804844648498,0.015026279747574244,-0.0031785310763078295,0.015026279747574244,-0.05171448802773465,0.037975907063925396,0.19266268366173486,0.019959104789596966,0.013448404069296012,0.015026279747574244,-0.00310060445984702,0.015026279747574244,-0.05171448802773465,1.0,0.6294128593844649,-0.07463071668754404,-0.08650896897995285,-0.06903231499873422,-0.036474353254364864,-0.06903231499873422,-0.08182793854300083,1.0,0.6294128593844649,0.027420683051610835,-0.005977244632823174,0.02057970187112016,0.04802881515601989,-0.005889748160569218,-0.01148679550588295,-0.005889748160569218,0.05217855412657172,0.005640595453181062,-0.006717069167709423,0.029338038921157467,0.02057970187112016,-0.005889748160569218,-0.011619644187221528,-0.005889748160569218,0.05217855412657172,0.021531171199412245,0.011545884616065767,0.018598825761139273,0.10189867248534554,-0.006079561958777532,-0.08173204946489986,-0.006079561958777532,0.06506632586908456,0.021531171199412245,0.011545884616065767,-0.013618660526567674,0.0349726963221175,0.05878553500408461,-0.03589651305826047,0.033620531384614086,0.0620122148261546,0.0599625099067545,0.026120729707616256,-0.017186205406505506,-0.046037981659287124,0.052343640849079796,0.06317474295080899,0.04039895457692974,-0.026954956554407116,-0.05054166701912397,0.049546501632387815,0.05017148541539129,0.005282576345632959,0.019161961036042948,-0.02643666848357827,0.07218956238607319,0.05980633612950012,-0.026067872832827438,0.037171102257030804,-0.0068292643512359065,-0.005938520987564448,0.09281431296303443,0.08955917444504016,0.023220300905419815,0.003480679000027313,0.10943280000790408,0.04986524949526711
FL_def,0.09542480248072688,0.08601616138819881,0.08717522151421477,0.03336318868124825,0.09352825307009908,0.039419623482578735,0.09352825307009908,0.014454344203968517,-0.007128258091883614,0.08310540062088874,0.09492740974523645,0.08601616138819881,0.09352825307009908,0.039357042898103954,0.09352825307009908,0.014454344203968517,0.6294128593844649,1.0,-0.0517702870989938,-0.10963736498858577,-0.06447052275302072,-0.005610263170071389,-0.06447052275302072,-0.07369836755999419,0.629412859384465,1.0,0.01883802078994428,-0.02418181811371727,0.029619310186286274,0.10011804811939042,-0.02027914426949146,-0.0003342312199795527,-0.02027914426949146,0.08448436485365066,-0.06295235417519818,-0.017870076620960088,0.020064846584506944,0.029619310186286274,-0.02027914426949146,-0.0007584896678818024,-0.02027914426949146,0.08448436485365066,0.02441416513725859,0.005664763409274123,-0.06932279306149045,0.1617401675502589,0.08560128460420711,-0.0004692977442611773,0.08560128460420711,0.1385695656611959,0.02441416513725859,0.005664763409274123,-0.1019715752091216,0.13167734647975576,0.13389547523532977,0.06171454501267164,-0.07756499285252182,0.15535652383823784,0.1517647567939453,0.05034765279522459,-0.034090238837354486,0.0049939203740089234,-0.0024488282354738064,-0.006825256618430611,-0.018127840044004997,0.008270496590009358,-0.03568604821686982,-0.006639257121138987,0.04661494808844708,0.06734665470576945,0.006864774615471399,-0.05225667968297188,0.00433506846035077,0.0059210399721590316,-0.025148333449340497,0.05211825547455941,-0.014082950707936064,-0.02481537450411481,0.0007248099576430404,-0.0052836894082639125,0.07153393963907308,-0.013031590993062187,0.07085507166668485,-0.08012685107329384
Def Rush Rank,-0.2765671611099868,-0.4086427041148386,-0.4540634428441657,-0.012691427096734174,-0.30906592789930465,0.043468112413718285,-0.30906592789930465,-0.09559853609879933,-0.14092702164870388,-0.1435266907569451,-0.27648699204860366,-0.4086427041148386,-0.30906592789930465,0.043560292578198226,-0.30906592789930465,-0.09559853609879933,-0.07463071668754404,-0.0517702870989938,1.0,0.7336436246039919,0.9316755021118306,0.7408800821851769,0.9316755021118306,0.4540776632551537,-0.07463071668754404,-0.0517702870989938,0.06081371682616573,0.04179929325322369,-0.03136779784609403,-0.1606921027736125,-0.019173795171859166,-0.07655026883617415,-0.019173795171859166,-0.003785645623583167,0.10582440888770521,0.015341525887825514,0.06026921123311122,-0.03136779784609403,-0.019173795171859166,-0.07630421228221092,-0.019173795171859166,-0.003785645623583167,0.03278291718726261,0.09997703884071261,0.15570131069646373,-0.24308179551886833,-0.14298146819818863,-0.007162045936657002,-0.14298146819818863,-0.09831958954221405,0.03278291718726261,0.09997703884071261,0.1007421696462194,-0.08415966048958624,-0.1187337818238924,0.001433784923247964,0.0781049428165252,-0.11791050429688522,-0.11867446796936808,-0.05742880631676243,0.06420135912297471,-0.013872464010585492,0.023064612883592243,0.0284480130569493,0.06464798323575076,-0.03219214702968498,0.04306779555797613,-0.17357010501667897,-0.1011089693848931,-0.005297592844138543,0.11023425966874541,-0.08024738301476829,0.017244879743697386,0.026082424786403373,0.024404746507298725,0.017043203063130855,0.04439115552738427,-0.04544207973272124,-0.03823347633516024,-0.04480047370072119,-0.013936548119430067,0.11616214232677605,-0.06207752171589607,-0.08131548203854348
ATT_rush_def,-0.26692346570865955,-0.41553802542499085,-0.5000304800286439,0.058410505689488856,-0.3019142109438866,0.09503862899560127,-0.3019142109438866,-0.14866750247791868,-0.16974694881573382,-0.20991181423563388,-0.2663889242842779,-0.41553802542499085,-0.3019142109438866,0.09491299361880655,-0.3019142109438866,-0.14866750247791868,-0.08650896897995285,-0.10963736498858577,0.7336436246039919,1.0,0.7601315761535533,0.21957911113694736,0.7601315761535533,0.4549414296634513,-0.08650896897995282,-0.10963736498858577,0.13643183049046928,-0.004652561010693099,-0.1262473098031786,-0.2659391177288734,-0.12859650926400595,-0.17195028283366326,-0.12859650926400595,-0.06648783971905144,0.1957250742211416,0.10916256054644127,0.13595148047859906,-0.1262473098031786,-0.12859650926400595,-0.17172326887580486,-0.12859650926400595,-0.06648783971905144,0.12732901163542734,0.18598245339565286,0.24865284259682038,-0.42512738504773345,-0.2513651936415956,-0.014436413914181996,-0.2513651936415956,-0.20836946954798258,0.12732901163542734,0.18598245339565286,0.164306799443628,-0.15634699529374774,-0.17557216895638889,-0.06353701084422676,0.1169244389447,-0.22379936510073997,-0.23961507576422064,-0.151966546709857,0.12099205768841782,-0.0570986902123727,0.10224778032173723,0.10782003857296815,0.08243111728888174,-0.059627919743628605,0.033453599190454285,-0.15074831308267234,-0.11424828408785737,-0.0694530262184299,0.13394476292037885,-0.055640851019993706,-0.032766616799607,-0.01864580711694318,0.07441228438869008,-0.05503657689249258,0.03744331431544932,-0.10637091220551985,-0.08401062552779089,-0.09402473651495037,-0.08324699765376707,0.15278122527502375,-0.11962373139560696,-0.027080955222157355
RY_rush_def,-0.3071544029638203,-0.4288268234256649,-0.4720629813896571,-0.02207124181921918,-0.3349899932711635,0.022001529958803934,-0.3349899932711635,-0.09580604057885245,-0.13392099426112034,-0.12442221584883523,-0.3069200543253723,-0.4288268234256649,-0.3349899932711635,0.022059048377377127,-0.3349899932711635,-0.09580604057885245,-0.06903231499873422,-0.06447052275302072,0.9316755021118306,0.7601315761535533,1.0,0.7720607991855639,1.0,0.5066968165834949,-0.06903231499873423,-0.0644705227530207,0.029340874977847403,0.018829548396791608,-0.04001274932808136,-0.13515109669070882,-0.016040572477536773,-0.0524276491356764,-0.016040572477536773,0.030728364452337488,0.09541846577427658,0.021633054018927813,0.02888599706290956,-0.04001274932808136,-0.016040572477536773,-0.0521918251481828,-0.016040572477536773,0.030728364452337488,0.024738051504474376,0.09559038709014056,0.14151731714373111,-0.246224477162357,-0.13367328151734728,0.006368509260267248,-0.13367328151734728,-0.07540162175998592,0.024738051504474376,0.09559038709014056,0.10099254448829272,-0.11080070509340788,-0.14615997821233137,-0.008655738320939006,0.078851402820274,-0.06984908926364924,-0.08011137741149203,-0.032954121944125336,0.013396819482882003,-0.023664440826364104,0.023113567223447394,0.027956580380875166,0.059853024945253665,-0.04329602626128747,0.04737018356900005,-0.1836687276369882,-0.10695246562896224,-0.02264630820285379,0.13835788994726633,-0.09538820229421921,-0.009148720953331708,0.0009688674180395021,0.05543495464151532,-0.004837002393054365,0.0495143187371267,-0.05943959371976034,-0.07113014593459747,-0.0695646640612899,-0.03221562798755552,0.1480683682347756,-0.08113425669364907,-0.06069914510116036
YPC_def,-0.19861632227765746,-0.25715998614157026,-0.2414851505275342,-0.08520010360237648,-0.21426781584247367,-0.04352135450396615,-0.21426781584247367,0.0012233280582425248,-0.02550953330533172,0.021323514797444584,-0.19890797327078924,-0.25715998614157026,-0.21426781584247367,-0.04333988974360971,-0.21426781584247367,0.0012233280582425248,-0.036474353254364864,-0.005610263170071389,0.7408800821851769,0.21957911113694736,0.7720607991855639,1.0,0.7720607991855638,0.3121039676512991,-0.03647435325436488,-0.005610263170071383,-0.08463853254736581,0.04870991762738742,0.06862128083391125,0.03742077781258048,0.10574812758163646,0.07805820091607325,0.10574812758163646,0.09225358755134874,-0.027442044128978087,-0.0674155113746987,-0.08517370001915349,0.06862128083391125,0.10574812758163646,0.07820076273929243,0.10574812758163646,0.09225358755134874,-0.062445724175606586,-0.007756342551746999,-0.0011240692720687093,0.002911574503596417,0.015146574829741192,0.014748544057637498,0.015146574829741192,0.06589839883231786,-0.062445724175606586,-0.007756342551746999,-0.009565828549614084,-0.009357971707431502,-0.04674090752304055,0.0505130049606803,0.0068753655254941565,0.0805251186450834,0.08198119993438696,0.07322492180625945,-0.07106307537684958,0.022233000321844838,-0.060746078437267745,-0.061045022741300796,0.0041510606779587315,-0.0005168220444702322,0.03435918464800083,-0.13302274444120726,-0.06149792120225591,0.021162629794935998,0.06969364438326178,-0.06459039552463908,0.030075071521971756,0.028983792373746868,0.0074707785896989546,0.03844864137406517,0.043904050422141794,0.027633394724915147,-0.0142025610655962,-0.005383574328664913,0.021552130796777345,0.06348807544433767,-0.01665501993800568,-0.08879486823003868
RYPG_rush_def,-0.3071544029638203,-0.4288268234256649,-0.4720629813896571,-0.02207124181921918,-0.3349899932711635,0.022001529958803934,-0.3349899932711635,-0.09580604057885245,-0.13392099426112034,-0.12442221584883523,-0.3069200543253723,-0.4288268234256649,-0.3349899932711635,0.022059048377377127,-0.3349899932711635,-0.09580604057885245,-0.06903231499873422,-0.06447052275302072,0.9316755021118306,0.7601315761535533,1.0,0.7720607991855638,1.0,0.5066968165834949,-0.06903231499873423,-0.0644705227530207,0.029340874977847403,0.018829548396791608,-0.04001274932808136,-0.13515109669070882,-0.016040572477536773,-0.0524276491356764,-0.016040572477536773,0.030728364452337488,0.09541846577427658,0.021633054018927813,0.02888599706290956,-0.04001274932808136,-0.016040572477536773,-0.0521918251481828,-0.016040572477536773,0.030728364452337488,0.024738051504474376,0.09559038709014056,0.14151731714373111,-0.246224477162357,-0.13367328151734728,0.006368509260267248,-0.13367328151734728,-0.07540162175998592,0.024738051504474376,0.09559038709014056,0.10099254448829272,-0.11080070509340788,-0.14615997821233137,-0.008655738320939006,0.078851402820274,-0.06984908926364924,-0.08011137741149203,-0.032954121944125336,0.013396819482882003,-0.023664440826364104,0.023113567223447394,0.027956580380875166,0.059853024945253665,-0.04329602626128747,0.04737018356900005,-0.1836687276369882,-0.10695246562896224,-0.02264630820285379,0.13835788994726633,-0.09538820229421921,-0.009148720953331708,0.0009688674180395021,0.05543495464151532,-0.004837002393054365,0.0495143187371267,-0.05943959371976034,-0.07113014593459747,-0.0695646640612899,-0.03221562798755552,0.1480683682347756,-0.08113425669364907,-0.06069914510116036
TD_def,-0.04915017425001871,-0.14132266454749376,-0.2737799630593978,0.22729878801502043,-0.016928979799226924,0.25384040468816227,-0.016928979799226924,-0.17213825255074885,-0.13059395908411886,-0.19721283557351912,-0.0494148348614044,-0.14132266454749376,-0.016928979799226924,0.254007784057803,-0.016928979799226924,-0.17213825255074885,-0.08182793854300083,-0.07369836755999419,0.4540776632551537,0.4549414296634513,0.5066968165834949,0.3121039676512991,0.5066968165834949,1.0,-0.08182793854300086,-0.07369836755999418,0.008264016584058682,0.07780868320305309,0.03970046139985402,-0.06827071698678483,0.012244432404562956,-0.06805080170234895,0.012244432404562956,0.0552008809731129,0.10531174367652359,0.09837630160982004,0.007281481124501497,0.03970046139985402,0.012244432404562956,-0.06797754405785768,0.012244432404562956,0.0552008809731129,0.059938814769953046,0.13679263640806064,0.08679967964529678,-0.20711642283028694,-0.07445103836819976,0.06274556216346217,-0.07445103836819976,0.004108387642770523,0.059938814769953046,0.13679263640806064,0.07988841868959827,-0.09235075451565769,-0.127933380571398,-0.030161843308512026,0.08404028295015048,0.014069403224353216,-0.002786657594951209,-0.0016704704509835435,-0.02976080114066045,-0.015518621622392096,-0.09556309371980373,-0.08047378072035849,0.038001438197874784,-0.04253550822372231,0.05030011244390309,-0.11544143933737097,-0.09287866911072395,-0.024295191970619637,0.06154756638444801,-0.06276612069079755,-0.01933403097275287,-0.01245578187828331,0.036054035574904435,-0.03892282413293752,0.02080383717592264,-0.06960903088629762,-0.08173799268903208,-0.06860449296517232,-0.017037266141982907,0.07230044606145974,-0.05478872386038797,0.029604023560428232
FUM_rush_def,0.020730922539885004,0.013448404069296012,0.029632512212523936,-0.023098804844648498,0.015026279747574244,-0.0031785310763078295,0.015026279747574244,-0.05171448802773465,0.037975907063925396,0.19266268366173486,0.019959104789596966,0.013448404069296012,0.015026279747574244,-0.00310060445984702,0.015026279747574244,-0.05171448802773465,1.0,0.629412859384465,-0.07463071668754404,-0.08650896897995282,-0.06903231499873423,-0.03647435325436488,-0.06903231499873423,-0.08182793854300086,1.0,0.6294128593844649,0.027420683051610835,-0.005977244632823174,0.02057970187112016,0.04802881515601989,-0.005889748160569218,-0.01148679550588295,-0.005889748160569218,0.05217855412657172,0.005640595453181062,-0.006717069167709423,0.029338038921157467,0.02057970187112016,-0.005889748160569218,-0.011619644187221528,-0.005889748160569218,0.05217855412657172,0.021531171199412245,0.011545884616065767,0.018598825761139273,0.10189867248534554,-0.006079561958777532,-0.08173204946489986,-0.006079561958777532,0.06506632586908456,0.021531171199412245,0.011545884616065767,-0.013618660526567674,0.0349726963221175,0.05878553500408461,-0.03589651305826047,0.033620531384614086,0.0620122148261546,0.0599625099067545,0.026120729707616256,-0.017186205406505506,-0.046037981659287124,0.052343640849079796,0.06317474295080899,0.04039895457692974,-0.026954956554407116,-0.05054166701912397,0.049546501632387815,0.05017148541539129,0.005282576345632959,0.019161961036042948,-0.02643666848357827,0.07218956238607319,0.05980633612950012,-0.026067872832827438,0.037171102257030804,-0.0068292643512359065,-0.005938520987564448,0.09281431296303443,0.08955917444504016,0.023220300905419815,0.003480679000027313,0.10943280000790408,0.04986524949526711
FL_rush_def,0.09542480248072688,0.08601616138819881,0.08717522151421477,0.03336318868124825,0.09352825307009908,0.039419623482578735,0.09352825307009908,0.014454344203968517,-0.007128258091883614,0.08310540062088874,0.09492740974523645,0.08601616138819881,0.09352825307009908,0.039357042898103954,0.09352825307009908,0.014454344203968517,0.6294128593844649,1.0,-0.0517702870989938,-0.10963736498858577,-0.0644705227530207,-0.005610263170071383,-0.0644705227530207,-0.07369836755999418,0.6294128593844649,1.0,0.01883802078994428,-0.02418181811371727,0.029619310186286274,0.10011804811939042,-0.02027914426949146,-0.0003342312199795527,-0.02027914426949146,0.08448436485365066,-0.06295235417519818,-0.017870076620960088,0.020064846584506944,0.029619310186286274,-0.02027914426949146,-0.0007584896678818024,-0.02027914426949146,0.08448436485365066,0.02441416513725859,0.005664763409274123,-0.06932279306149045,0.1617401675502589,0.08560128460420711,-0.0004692977442611773,0.08560128460420711,0.1385695656611959,0.02441416513725859,0.005664763409274123,-0.1019715752091216,0.13167734647975576,0.13389547523532977,0.06171454501267164,-0.07756499285252182,0.15535652383823784,0.1517647567939453,0.05034765279522459,-0.034090238837354486,0.0049939203740089234,-0.0024488282354738064,-0.006825256618430611,-0.018127840044004997,0.008270496590009358,-0.03568604821686982,-0.006639257121138987,0.04661494808844708,0.06734665470576945,0.006864774615471399,-0.05225667968297188,0.00433506846035077,0.0059210399721590316,-0.025148333449340497,0.05211825547455941,-0.014082950707936064,-0.02481537450411481,0.0007248099576430404,-0.0052836894082639125,0.07153393963907308,-0.013031590993062187,0.07085507166668485,-0.08012685107329384
