PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26
-2.9583150428852623,1.4257592881573489,-3.3096078875227497,6.068715271367773,2.8721653391556776,4.540205094852539,0.345017107936025,-3.5044651760877636,-2.1568645145684493,1.2713642352739227,-2.1955006841593683,1.5803098904737174,-1.08204306721448,-0.2967541059593703,-1.191277015384474,0.40327051323803303,1.0516491175252582,-0.5516288925587925,1.7813499283689787,0.7120027743291144,-1.3985500841423808,-0.2668128825016424,-0.41926800270626186,0.8613247851448955,-0.010241765852001046,1.3524955047180538
0.20667379972580052,-0.2631357033538823,3.6472225256890116,1.4851988818067106,6.899911534447161,3.9686569996180014,0.7503629833819289,-3.4120673900626977,-0.4636021946002822,2.003456781691307,-2.485438776755462,0.5827952130004534,-1.1167599657130582,-1.6717584725777048,0.7022306736330167,2.176068777401587,-1.6802052693411895,1.6463022998284849,0.12805558705534945,0.8453671293330235,-0.853030838098788,0.1646037994667919,-1.636074334642306,0.6840651272075803,-0.3062327735543819,0.8906142015002515
-2.22941672564668,-2.792970332867641,5.171645773902388,8.202748718639924,4.016535687875841,5.48470120519327,2.3887793229673164,-1.2187237326511702,-1.0244112448004925,0.20356993894018421,-3.4145097925309282,0.8374082633029889,3.821004545962651,0.8597191323432202,0.9894321267150384,-1.5941593040271893,-0.738717888134775,-1.6962015579023164,1.0637271081976118,-1.4068016337771527,3.7726887189877325,2.4664356956866174,-2.395139236112654,-3.586753850788995,1.763997174234127,-1.6547863773686966
2.756617258825158,3.082837855956669,-1.1427478250231613,6.316424101214067,0.8227066958735815,3.41486062969278,-2.0547114413250767,-0.2910883627540244,-1.6775871519233994,-1.1312216844680376,-2.8747472961266736,0.4911107774452752,-1.064150873537824,1.6775710629750458,0.2806395511538829,1.0289620536794444,-0.9578349890122324,-1.1437710276154134,-0.5324423000558173,-0.7902775022118697,-0.10826230466127812,-0.7553298780587947,-0.32247152983214766,0.25084593231512625,-0.16321302596489157,1.640571566953277
-0.34325885767074465,1.2535918580716436,0.5742051914466823,3.498173218827771,4.297088205913504,3.5770281980396725,4.3373387576010165,0.695914890603035,1.0837506274791484,1.3224179085210894,-2.7147035311239613,-0.6800338077071904,0.3085486228005372,-1.4963115487004395,2.0627730660670647,-0.8456649587929861,0.4119871343373108,0.45530289730997475,1.3480309465675444,-0.4539529363153473,-0.9099797235327723,-0.3855011925969216,1.5616303914947254,0.2996664052052935,-1.520159643138721,-0.29791880633763823
3.7966709032802566,1.6612682988109417,2.4343835546568986,6.455067848513943,3.90113638074309,5.939210125832237,-1.8449587954815516,2.0881633574475735,-0.355824702853318,0.9528732472462729,-2.755212659095012,-1.1065872163165402,-1.729740854088291,-0.003859539343628564,1.1166260470340794,0.4760867929376951,-0.2497112754337939,0.4874340121217016,-1.6256586144274623,-0.29742086276456275,-0.4926102953764711,0.07942288923401815,-2.144817608572411,1.1854392705353185,-1.041228092979921,-0.03579639626589762
2.311410206595114,0.22551243890649258,2.08295741807664,3.9525906183754205,3.2828774926759325,5.298059262579021,1.7231525067128968,-2.4720877909648995,-2.8101356603766265,3.4152327731515753,1.2738677760343011,-0.19322832811696397,-1.7479549617521004,-0.9482693207592745,1.0341466956200207,0.061212240975562125,3.0296422907189453,0.542041114740362,-1.219301991447858,1.264496189526476,-1.1029670187144183,-0.8503944401102006,0.3581852050723051,-1.4575240597504084,-0.3435620036602867,0.4139337873586852
0.35835569277341756,-0.8997324362268337,3.082022045567039,5.472562568366087,5.128580030481756,6.60181829163958,-0.06186993988307611,0.14835341937808025,3.3699127527810604,1.7224818228761833,1.2465368096250984,-0.20584301554313184,-1.265363633815699,-0.7744425791752131,0.00975210098043647,2.9314677195057017,1.5630324404840044,0.8547691283050464,-2.1528958461801935,0.13778760345902785,0.463859312708732,-0.46481581301467817,0.031782566138315545,-1.6004780495873832,-0.3034985516920636,1.110454205705327
-0.1409204485071272,0.9195052205185055,1.4797881268657391,2.965901488944388,9.517068730325137,0.7938669358001436,0.7506891667273304,-4.025986119708603,0.07349922938214985,1.6279317574086716,-3.8685473328069815,2.352794739721294,3.055099476600433,-1.1731616995911056,3.3021026813363052,0.08930062270410025,-0.3236047467806624,-1.5697996406561259,0.6374576460557828,-0.3059301796835615,3.9033229074664657,1.6148912131679343,-2.0341832854007116,-1.0312782801246352,0.19351298269720135,-2.6271188503408816
1.2279684998717206,-0.01669974799629067,-0.20350551832087088,9.389406447649822,7.016069506849972,2.4769466561019913,-1.4366400305864602,0.6371747214311296,-2.4892132194306713,1.8839430828749868,-2.785328676779556,4.557251241798321,5.300660716914013,0.47029950548587346,-0.22757848266150274,-0.5284768325697224,-0.6466703910270153,-1.1053183832935398,-1.3386309729138253,-2.3992294381200474,2.9688911919253242,1.8174151297987913,-0.4234608938648729,-1.8492477197243868,1.1026737334936358,-2.487507299723895
4.561719758587475,0.34291702737998325,1.3065422479100426,3.7773155430819414,2.456834030095987,2.8392294866883443,1.471769284696544,-0.22559764146237563,-4.6854372481590865,2.924524312530512,-1.1681932551548169,0.07017757197132535,1.2557788933521719,1.305326925535078,-1.472542226870312,0.505889918526643,-2.050501049606796,-0.9026035621877516,0.9917819838508593,0.718888356208325,-1.8316396527576315,0.38169262094373485,1.107814025786975,-1.58942189787827,1.8742200989340225,2.0441584839924203
4.895247928942726,2.723722224944887,-0.42126858187968325,4.685039096652292,6.330499546801389,1.5635573398021596,-0.2824892334626026,-1.0686302638034473,-2.996564549953053,2.8694355817093915,-2.8041755083271824,0.7212311286365841,-0.27663148947222554,-0.6868896783561763,-0.047467977759592064,-1.0303395429488176,-1.103804881357072,-0.5583770619381901,-0.05863911696967886,1.1940720026631966,-0.310482972993793,-0.026928587321757194,2.6394424642616077,0.31706797276319515,-0.04666889857530185,0.8412916780183766
-0.08570774108723583,-3.0889969398332484,0.9450197528456554,5.262801010476729,7.16504239965178,-0.017670661161337274,-0.1813419365367716,1.1543111017686687,-0.6760117409523261,-0.6631561911142924,-4.169301868969581,-0.3330913220926251,-0.48101414266829906,0.561212070126115,0.20589171839559878,-0.14202998860271387,0.3650791875254116,-0.25258354015161016,0.978362949493137,-0.24415163856990893,-1.6249332089390112,0.6168212906318478,1.0293434629959426,0.32439029193760593,-1.1879546891457322,-1.4226574486605867
2.205576814148451,0.04992640600139114,-2.364697265285307,5.692136416446591,7.970530087624592,4.156426405040282,-1.8533848599853682,-2.295514010598357,-2.3785747470651835,1.0219402317141233,-1.6490529524116955,2.3727698261265266,-1.4366389740202472,0.4195049461621216,0.33024907731361014,1.3855588282819282,2.8402136029825416,1.7475727979819269,-2.50063846802426,0.9286405478390586,0.3744156770919617,-1.6687947682054567,0.09890430259430416,-0.36689472794723704,-0.31672805282877636,0.09178280324606897
3.4657509797036634,-0.2762118640260966,-3.0022794612636874,3.838260864472457,1.7593112449850168,4.014551398334339,-1.3715264488673102,-0.43216176991062916,-1.083931630747707,0.5440602837897374,-2.110810859354876,-0.9112008146074771,0.433687980318108,0.502283182382562,-1.8858807361825298,-3.16206437441378,-1.2831598753342222,1.769534972723982,1.2239819382588988,0.10825435786557872,-1.454777499687874,-0.5403085469563991,-0.20109377714003243,2.0208526840570697,0.6822865055192104,-1.1160175718659093
2.4267003463973413,-0.8181001250062792,-4.264351606759748,3.510256381763064,2.45607452525485,3.630659181537047,3.449803582599609,-0.056433877461946315,-2.626636235516335,-0.6216327648820689,-1.0090424028080558,1.6560954228525209,0.195730741317882,1.8949568543860769,-0.14679187436648666,-0.5408494302381804,-2.323303670210497,1.8935027877823714,0.05025183774503717,-0.7747116384051195,-2.1855156583900137,-1.876827391929579,0.18326580305603393,1.725934681146509,2.4490375236901922,0.43414186961205364
3.831500655564558,-2.586480310205956,-0.511101388406615,6.720978100740854,4.1644730538740165,2.0847609320604716,2.120236858061363,-1.626376417069645,-3.5485192894327993,4.093764421325732,3.031110562942578,-0.565280935425665,-1.5258649793840766,-0.8290128279378753,-0.16376677021402125,-0.5177119695185077,1.76677436324183,-0.23092493136938594,-0.8761677596496367,0.9875988504728083,-0.09536671127670425,-1.1392849014856141,-0.11273807140168046,1.0898510353870825,-0.5271924021477463,0.6831149057913559
1.458638207424022,-2.4915915559792343,-1.4138159937787198,6.036348773900049,1.5116504658406007,2.978449842895734,2.796878465051985,-1.0438108929180114,-1.0414735831966233,3.3658978906041344,1.9640248220433443,-1.7781637004379274,-1.4825300142951194,-0.07029778906357244,-0.10924590918223381,1.1214362663123818,-2.4139685072644297,-0.17938508892424665,0.42477038903583614,0.7340029755571525,0.49523021369405645,-0.27867303642506036,0.7700186886291328,-0.9156727266412229,1.2080264042875863,1.3778642506582037
3.942810629460678,-2.2803110871745056,-0.615405492531551,4.353352900770487,2.754433626627361,6.5429066357766725,0.8266628712178562,-1.8656671139764558,-1.0775800156938415,1.1973156646282146,-2.920817248636113,-0.3624124223230758,-1.3895375444476719,0.668507687821318,-1.2428430506543235,-0.6105737556652733,-0.3408046038536675,1.1565521245861798,-0.6293439918043479,0.36523532836498324,0.34684037045173405,-0.30827563949139103,-0.03158934717007184,0.9986107817075027,-0.06845224047508872,0.1666981998737855
2.9903987357765494,-2.4981148792330328,-2.3071738182266968,2.704714273723821,3.38377249370169,3.36934479405355,2.4053377098263753,2.485448486205401,-1.481998401072988,2.3608702484150403,-0.19533737680382623,0.9241837989967582,1.39364996278384,0.630261286591996,0.7252475287499918,-0.019113884500688287,0.798242248774218,0.9913750201012796,-0.30678789482324537,-0.35995615969483324,-2.636901984940484,-0.62343934163811,1.345021948031479,1.4813293696183465,-0.7588628497095402,0.25221877791357494
2.76025856832558,-1.449631241782377,-2.6374266651139515,4.807538083262132,3.5917410037657898,4.111925589645048,5.499227387312966,0.7933544017804945,-1.6833236047137927,3.9080842953674133,-0.535658542676322,0.2480984268302165,-0.1630083232709031,-0.508586143379988,1.4042765125793533,0.07543760725575102,-1.7122578289532535,-0.2990940599584053,-0.1296921564641519,-0.3116035835874435,-0.3323516138980733,0.4216484032136618,0.23377726461517018,-0.36290112907952327,-0.4439082310675409,0.23254820041290625
3.898359374544622,-3.366683693706096,-4.27297518117001,4.923990224156361,6.627691316617047,1.9401881047804028,3.5104073717482405,1.4181083113021988,-1.2814389292125468,-0.3628641578515106,-3.7682928867581515,0.6783605914047489,-1.3190212592978863,1.028892224260404,-1.517693935159655,0.15421491905087864,-1.2008490552317215,1.3467053238842155,-0.344629582258684,-0.49892245472803753,-0.43956428635936806,0.8354927953761645,1.582481242537163,-0.5657760898121332,0.1078661281182148,-0.15222500002767403
-4.082451683209877,3.7600839533375194,4.303075271811099,-1.8947276080845699,2.3862918749173243,0.23305816440621538,-1.3450954857455384,1.3609564494770094,1.943694477377555,0.26285697526336965,-0.37602206470306343,-2.3567096590197134,0.7089099676249694,0.35327119108458177,-0.2591770782880627,-0.10060710446897805,1.0047179397177557,-0.34669523905838484,1.2080414898776202,0.7007012622763267,-2.0060677343650664,-0.13524963992774092,0.6684218626443533,-0.9316512666794973,0.5963188545272857,-0.18141860482278307
1.2377041454668223,4.172719942649629,5.519391906641735,0.19584059222297373,-1.9006644782780222,-2.246605486552461,3.353341104428187,1.1627937005394826,-1.3668285969892815,0.6265163622865734,-0.613780722630366,-0.04244314666995151,0.03361856782715697,1.1224873542699927,0.3374391902524848,-2.9072881657249336,1.2652213184401369,-1.5981370562022728,0.11280592380818065,0.59785342675001,-0.0744827361328586,0.04044502288449783,-0.612573678478281,0.4720458627425439,-0.6026602166550314,0.8077339852421336
-4.210931312142731,0.7025148633483198,0.905431977844828,-2.188271533790585,-3.35823202903343,1.6634939288358592,4.976578397981488,1.4255086539969641,-1.5819409826655568,1.668103755787021,-1.465231738122165,-0.3110796712660826,-0.20437717766441876,2.1469518441536644,-0.7127034275010994,0.820793184334367,1.0672695565029375,-0.2046876679800335,-0.7767890197380986,-0.9355351194210721,0.702759061550042,-0.32583420197992635,1.6007978372533451,0.38759695154038715,-0.5486979804033845,-0.7321997636758725
-0.4694274364532695,1.0939924897785986,2.595272278757554,0.42406297863803727,-0.5800593254488345,-0.28922643906580076,-0.18946951581052643,-0.927188046081967,-1.9738420219701032,-1.0269931591593142,0.7877820938483704,0.04974266152011464,-0.6142337174424485,-1.2107937219678933,-0.4783752610327753,0.07249224836968471,-0.1887728028163306,0.2977590279879318,-1.6005570299402363,-0.47245032564203604,0.5885637719581076,0.17302305079010782,-0.18643292486945287,0.2516667546450041,-0.5047320086478595,0.5635210589289462
-3.1838749356586473,-0.21798214132124308,3.3528144180532684,2.6143637500237933,-2.0664795449880984,-0.11549743670557647,-0.354007562663232,-1.6971134359864861,-0.5324207902963524,-0.43018527785232913,0.6074560550295469,-1.0522618966769746,0.014239476488071107,-1.433991183020094,-0.04424029252124638,-1.1704123269980664,-1.336395197058412,-1.0515410071744653,-0.18523002785097809,-0.9092051973852533,1.0105491087126366,0.37822088209993093,0.42974084533875445,0.23377133030891312,-0.43788015574049355,-0.17464818495147524
-4.102820703318875,-1.140954698023461,-0.17011121901113016,1.0098449671407865,0.07082008479500537,1.2399645426470323,-3.214409701109735,1.3346958732793135,1.9018201779729218,1.0302376371428834,1.5636573468202128,-1.2665379662628236,-0.4567480522714691,0.07857774837861815,0.4848898744661351,-1.2239637103123138,-0.04450343065410743,-0.39760485610319257,-1.34625048787394,-2.234246219707786,0.720359894425785,-0.19941626686842537,0.4243275395155866,-0.40493655090133096,-0.9116230856988973,0.42328487725434827
-0.015490111954827936,1.0735953005761583,3.641726139148798,-0.23240890787795113,-2.5906535086076694,-2.5745716108332313,0.18097655360996004,0.03027471302752984,-3.1012536649140823,2.0457903759220244,-0.5170206019127717,1.1034377261364778,-0.09757573751440207,1.9855905005836625,-0.01611513648245724,0.2578811891107766,0.10648195452802749,-0.2739533406966804,-0.15202489081031045,1.7873299723644012,-0.9810706485586727,-0.10951372222975585,-0.3508885625032725,-1.5454878084653587,0.9109061089784222,0.9743992444904116
-0.9071378639158634,0.6029813061944843,2.311146600756413,1.5735170633332802,-2.1602040052806166,-1.7631416553513752,-0.9489431337557603,0.007261298556235543,1.0685090740518828,2.323465267236427,0.11948598664298676,1.1351265985034533,-0.23401907568366684,-0.43125032345089437,-1.1874639748776907,0.17671770629117814,0.39243142831144945,0.2223751652984932,-0.9202577940081699,-1.8573250533554178,0.33108283245684716,-0.23419344413631743,-0.7641305013194394,-0.3262341226072317,0.36155604564071586,0.6732779378990768
3.442524736107905,3.0883016506646896,1.9267287933136477,-2.704371262519917,-0.034671771809851155,0.6572582245868905,-1.1575247240199842,2.4202707730800554,-2.669679300252733,-1.248115301834481,4.695749294170321,5.0825350794002375,-1.5023431989454978,3.8889025307610843,-0.7450907892288245,-1.8437756266228151,-1.843127652515599,2.2720989450187727,5.5595092924989835,-0.9641028248188889,1.5289153558324755,1.0682940335609028,1.2146845569444185,0.29055290429513814,-1.8994227393270748,0.04187954156841155
-1.4070079903986055,-3.0243970379294796,4.8714959378180795,-0.07800912042481616,-2.039466631054219,-1.057850305315606,-0.6530349551933151,0.5965229442437223,-0.427404907292399,1.1297479948121623,-0.870329488402877,1.974016312178016,0.04713643213974701,-0.3490120755907802,-0.22176932581584127,-1.0494670732663405,0.8073056371999432,0.5348211815215783,-1.139226478017869,0.49675583450353156,-0.8746869521710586,0.3145916356582656,-0.6479381668732654,-0.25297513563126806,0.5180621112909283,0.752547075184838
-2.4292702256503165,3.290953432673027,-4.862776590050415,-0.8727898527776533,1.8690392514072973,-2.420070529061732,-0.5704105730739888,0.26448484167892566,-1.383305020729469,-0.7432149518450405,-0.515177278581954,0.8966451223939839,1.1890294676983175,0.19048756510974926,-0.14849656504654954,0.1157680095747558,-0.7291384223613753,2.4359934463790864,-0.14683256945708845,1.270176329540468,0.4314510325396356,-0.023016815647630303,1.6641898682083567,-1.1191040849588068,-0.5640621291939353,-1.2201124443074916
-1.064069573792821,0.6756112221206753,-2.146304744186543,0.32005907569528697,-0.34177770412911596,0.9051010634741965,-2.889544825507723,4.504401419192774,-1.1859799576215981,-1.1035373302009952,0.03715756884865644,-1.372174910128717,-0.8269333630398175,1.6718986720595066,1.7699913064746475,-1.6102846487653748,-0.5146760247263066,0.35119640370215083,-1.2365317412111618,-0.15525910462130021,0.6208367307250081,-1.4356359874626237,-0.972128745790739,1.8172856504536443,-0.9091328859012121,-1.3948452013287687
-4.524127156958757,0.6349705935661203,-3.0735408181517845,1.2039468203843167,-2.570812413489745,1.691650195892142,-0.8449306321122508,-1.2386887751653786,0.5745687715549488,-0.3267522901841593,0.1096251376256874,-0.7282146609256508,-1.1327837170870405,0.15957689093452276,-0.7064661046313877,1.10777507290047,0.056557938857782576,-2.0197639433451524,1.6200882852999445,1.7442076308319596,-0.2522693434751447,0.4866683935820388,0.8897075413296076,-0.13966559272569032,-0.5461214910892506,0.27511313315097463
2.968044795588612,0.008015682092436572,3.673787293744404,-0.5383468361191035,-1.413850967266439,-1.2220239157182395,-2.2358579326085697,-0.1163651414885373,-1.8609336785972501,0.18043689013641834,-0.7551835177149403,-0.28483892057188687,-0.5198226358345136,-1.3462984178330113,0.7213951349861418,1.9381589918745104,-2.251425393222968,-0.18856408369041597,0.21443465348617788,1.3933461303411687,-0.9996213061302713,-0.32452326854955565,0.9119323251172679,0.07781175859920778,1.1665704903495044,-0.5825898464079561
-0.8528706781921684,-0.7428119975347401,0.6017794785644888,2.132907426340625,-1.7090586060726876,-0.5844426073307684,3.370876626718945,2.595682732400971,-1.1641746800364072,0.21783947916716093,3.259548691183302,0.31860324262392337,-0.7676251032911298,-0.17933113980634227,-0.1598551501737714,0.1560797342870918,-2.9075934171545614,-0.30076063178740897,-1.2171442009423434,-0.32587361903900636,0.5764681976986213,0.27853616987925695,0.8872247114925966,-1.3683386778224667,0.9105134429608126,1.749683194220953
-5.565770121622214,-3.8743082221756477,-2.1849665968779877,-3.5102353638589205,2.9112615521040657,1.147790764109885,2.929027255049295,0.49486339384942946,-0.10034609025977416,-0.8061771110660112,0.07083469689244282,-0.040823258696206684,0.5816525247079168,-0.027855850616974546,-1.2437817773964486,0.18855824107348226,-0.0846183877761456,0.8310988090141573,0.6728765287496993,-1.6525974804655628,-0.4355838775759692,-0.12405617840108586,-0.5593754872559119,0.11757929675848464,0.548909582332365,-0.03795352001664501
3.0474525086888,3.605377757931232,-1.172217412970675,-1.0290565405278698,1.7291025311746655,-1.0632726841795563,-0.24171070598788408,-1.3811258850595631,2.928583376274431,0.7721931461353051,1.1695302765328166,-0.8220646469105538,0.6766873481542724,-0.20628267584524254,1.6429623615026783,-1.8152644598967331,0.44628741206435285,-1.0032305236568169,0.4823158806306629,-0.7355097199206987,-0.9895232057130808,-0.4469954018888979,-0.3388579696578731,-0.7028200399712217,0.033019905000616946,1.6148689188921292
4.269072201289217,2.7449507623254474,-0.4880110988117819,0.4396041545809439,-1.3748047877799066,-1.3656364739956803,-0.7371644228798889,-2.7489644531459776,-1.5762339986701217,-0.6501583340945722,0.32071300301091593,-0.5595136871280704,-0.820302220364211,0.6888410611785435,0.5849868336109919,0.045387896640863463,-0.6600582594773101,-0.4895272473455773,-1.0833936580631023,-1.3885623518295467,-0.7778192292035739,-0.326322829822676,-0.015242060601811842,0.23162930346263264,-0.7810015099132956,0.6613937284098379
-2.401364973540803,-0.12466565250125909,-1.8294796911743223,2.4728575752950577,-3.7649066015311345,0.05625511872204253,1.5681063627127523,-0.8354310744629134,2.149362251994319,-0.5460059305362424,-1.2311667067526046,2.637654362092384,-0.6093545204862464,0.7358578684161263,-0.053534818701772104,0.09750095004225663,1.860259649717477,-2.046233268534053,0.6976432365014275,0.3393066014264303,-1.741225279371372,-0.29352610112557853,0.9089824284700295,1.0090183047352808,0.05123247353245921,-0.45383454657721634
3.073618105586773,3.4334966484852933,-2.4418028594916756,0.7568774303541856,2.396513806305369,-2.7071083896784844,-0.27574726917886877,-2.5318243414117125,0.32510507681221684,-1.6451740269846629,-1.4888458654329138,-0.9338268579668393,-2.5321970494909833,0.7030898525231611,-1.3658584900906698,2.303924413157129,-0.9855971531054029,-1.6081522252779452,-0.13544108739401128,-0.9372913416891295,0.21664523333162783,0.35497840049132956,1.6052087051074648,0.07857467773235348,0.37013080228746775,-1.1257011554284881
-1.955136448976925,-0.6451952058587956,-6.630201204086072,1.505222551175262,0.5689257137462355,-1.675452182951618,-2.969562372474409,-0.28026813071794154,-1.716824655357107,-2.5556820597871823,-0.8345482335486284,2.2388088176450536,-1.0789397230420348,-2.0725338936430644,-1.618402344740306,-1.1297551110087678,-0.15427334700041465,-0.17125803272409498,0.6603029690740473,0.6848959828040692,-0.4654740875839714,0.659696891746431,-0.06996787610069351,0.8571913975263269,0.5243906154121282,-1.205372992171246
2.7546858931412936,-0.17193745831319326,0.17632336139871316,0.8214348492906621,0.5099999928754398,-2.093095290414503,-0.09043096384946293,-0.32111655528529887,-1.8501990546884544,-3.5365808193036554,-2.1949032898437126,1.2830527570087344,-0.1718995454001337,-1.2044194013256055,0.26087300162557303,1.1206565240154154,-0.21223617272669687,0.6904612925705408,-1.2667029262529108,-0.3938380676921756,1.8567293057237904,-0.5418258722306466,1.6826263916303599,0.24965514688931945,-0.6794408073031968,0.8510347191767785
-2.461812350066715,-0.9007208254939345,-3.8963653419757733,-0.3294160027895973,-2.7487154492865153,0.45486972459906927,-1.0898008480916426,-0.15263023204565265,1.0978272256814257,1.328960224681495,-1.9135431399460654,1.844355572481002,-1.4040627203880593,0.5036432851347755,-0.16607213580894808,-0.6066354949722641,1.6329279166150723,-1.3429668156882795,0.9094745979222019,1.8395196495161292,-0.49115289507657395,-0.0025055307017173324,0.7239403681629718,0.3728777016208486,-0.606160342693208,-0.009368874513049588
2.002705286809863,-0.1199292985571956,-2.6323046223043844,-2.679569839637618,-2.708396818964246,1.02138139143098,-0.05200607610993692,0.29847382834708913,1.0908858815082443,5.021371450142175,-0.8068369153270994,-0.3085294527204054,0.9207277047578133,0.04031311496544471,0.8179511698673414,0.252535544961769,0.7728113748904505,-0.36920151861209477,-0.04798568172675067,-0.23567459987332667,0.9845689933576206,-0.6109396365370415,1.0310101511987217,0.5104407341081905,0.029071056125909094,0.07054781323584712
1.6274915444953193,-3.158325180293373,-2.5338728610992414,-2.1824896865132932,0.023018657966542424,1.2044722663919818,-0.9485064311232018,2.045253712216073,-1.4740856603710804,-0.2816848293616964,1.397446773614448,0.7012637170318976,2.047561964401845,1.3443809711970158,-1.3485558342083872,-1.3444729364352315,-0.1981680602653382,-0.43209078668126205,-1.1284837266948304,-0.49677526415644924,-0.08729325221978347,-0.4531226111906403,0.11777391634077498,1.403156467135799,1.3490765535351656,-0.04094095822355183
